date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:37:58	64660/64660	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Apr%202020%2001:37:59%20GMT	https://mifx.com/education-read/course-4/6/21/strategi-trading-lanjutan?page=2	C:/My%20Web%20Sites/template-sk017/mifx.com/education-read/course-4/6/21/strategi-trading-lanjutan4658.html	(from https://mifx.com/education-read/course-4/6/21/strategi-trading-lanjutan)
08:37:58	272004/272004	---M--	200	added ('OK')	image/png	date:Wed,%2024%20Apr%202019%2005:22:28%20GMT	https://mifx.com/upload/education/chapter-2-(menggunakan-strategi-trading)-1094d36.png	C:/My%20Web%20Sites/template-sk017/mifx.com/upload/education/chapter-2-(menggunakan-strategi-trading)-1094d36.png	(from https://mifx.com/education-read/course-4/6/21/strategi-trading-lanjutan)
08:37:59	70931/70931	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Apr%202020%2001:38:00%20GMT	https://mifx.com/education-read/course-4/6/21/strategi-trading-lanjutan?page=5	C:/My%20Web%20Sites/template-sk017/mifx.com/education-read/course-4/6/21/strategi-trading-lanjutanaf4d.html	(from https://mifx.com/education-read/course-4/6/22/strategi-trading-lanjutan)
08:37:59	67615/67615	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Apr%202020%2001:38:00%20GMT	https://mifx.com/education-read/course-4/6/22/strategi-trading-lanjutan?page=2	C:/My%20Web%20Sites/template-sk017/mifx.com/education-read/course-4/6/22/strategi-trading-lanjutan4658.html	(from https://mifx.com/education-read/course-4/6/22/strategi-trading-lanjutan)
08:38:00	67891/67891	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Apr%202020%2001:38:01%20GMT	https://mifx.com/education-read/course-4/6/22/strategi-trading-lanjutan?page=6	C:/My%20Web%20Sites/template-sk017/mifx.com/education-read/course-4/6/22/strategi-trading-lanjutanc575.html	(from https://mifx.com/education-read/course-4/6/23/strategi-trading-lanjutan)
08:38:01	333270/333270	---M--	200	added ('OK')	image/png	date:Wed,%2024%20Apr%202019%2005:22:28%20GMT	https://mifx.com/upload/education/chapter-3-(manajemen-modal)-1149a8d.png	C:/My%20Web%20Sites/template-sk017/mifx.com/upload/education/chapter-3-(manajemen-modal)-1149a8d.png	(from https://mifx.com/education-read/course-4/6/22/strategi-trading-lanjutan)
08:38:01	64099/64099	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Apr%202020%2001:38:02%20GMT	https://mifx.com/education-read/course-4/6/strategi-trading-lanjutan?page=1	C:/My%20Web%20Sites/template-sk017/mifx.com/education-read/course-4/6/strategi-trading-lanjutan2679.html	(from https://mifx.com/education-read/course-4/6/strategi-trading-lanjutan?page=2)
08:38:01	348912/348912	---M--	200	added ('OK')	image/png	date:Wed,%2024%20Apr%202019%2005:22:28%20GMT	https://mifx.com/upload/education/chapter-4-(trading-dengan-strategi-lanjutan-dan-manajemen-modal)-120f2e4.png	C:/My%20Web%20Sites/template-sk017/mifx.com/upload/education/chapter-4-(trading-dengan-strategi-lanjutan-dan-manajemen-modal)-120f2e4.png	(from https://mifx.com/education-read/course-4/6/23/strategi-trading-lanjutan)
08:38:01	65056/65056	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Apr%202020%2001:38:02%20GMT	https://mifx.com/education-read/course-4/6/strategi-trading-lanjutan?page=3	C:/My%20Web%20Sites/template-sk017/mifx.com/education-read/course-4/6/strategi-trading-lanjutan9ba9.html	(from https://mifx.com/education-read/course-4/6/strategi-trading-lanjutan?page=2)
08:38:01	299589/299589	---M--	200	added ('OK')	image/png	date:Wed,%2024%20Apr%202019%2005:22:28%20GMT	https://mifx.com/upload/education/chapter-1-(analisis-teknikal-lanjutan)-101757b.png	C:/My%20Web%20Sites/template-sk017/mifx.com/upload/education/chapter-1-(analisis-teknikal-lanjutan)-101757b.png	(from https://mifx.com/education-read/course-4/6/strategi-trading-lanjutan?page=2)
08:38:02	63727/63727	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Apr%202020%2001:38:03%20GMT	https://mifx.com/education-read/course-5/7/24/menggunakan-trading-tools?page=2	C:/My%20Web%20Sites/template-sk017/mifx.com/education-read/course-5/7/24/menggunakan-trading-tools4658.html	(from https://mifx.com/education-read/course-5/7/24/menggunakan-trading-tools)
08:38:02	63045/63045	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Apr%202020%2001:38:03%20GMT	https://mifx.com/education-read/course-5/7/24/menggunakan-trading-tools?page=12	C:/My%20Web%20Sites/template-sk017/mifx.com/education-read/course-5/7/24/menggunakan-trading-toolsce37.html	(from https://mifx.com/education-read/course-5/7/25/menggunakan-trading-tools)
08:38:02	74603/74603	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Apr%202020%2001:38:03%20GMT	https://mifx.com/education-read/course-5/7/25/menggunakan-trading-tools?page=2	C:/My%20Web%20Sites/template-sk017/mifx.com/education-read/course-5/7/25/menggunakan-trading-tools4658.html	(from https://mifx.com/education-read/course-5/7/25/menggunakan-trading-tools)
